30195636,6.88000000,12.40000000,40482420,40482421,1669248000659,True,True
30195637,6.90000000,157.00000000,40482422,40482426,1669248003841,False,True
30195638,6.91000000,43.82000000,40482427,40482432,1669248003841,False,True
30195639,6.92000000,74.16000000,40482433,40482436,1669248003841,False,True
30195640,6.89000000,63.02000000,40482437,40482440,1669248008953,True,True
30195641,6.88000000,52.15000000,40482441,40482443,1669248008953,True,True
30195642,6.90000000,1.52000000,40482444,40482444,1669248009733,False,True
30195643,6.90000000,2.71000000,40482445,40482445,1669248105085,False,True
30195644,6.88000000,2.94000000,40482446,40482446,1669248105798,True,True
30195645,6.88000000,1.61000000,40482447,40482448,1669248106087,True,True
30195646,6.90000000,2.20000000,40482449,40482449,1669248151198,False,True
30195647,6.90000000,29.00000000,40482450,40482451,1669248179651,False,True
30195648,6.90000000,2.45000000,40482452,40482452,1669248189943,False,True
30195649,6.89000000,2.19000000,40482453,40482453,1669248190238,True,True
30195650,6.89000000,12.26000000,40482454,40482454,1669248190251,True,True
30195651,6.90000000,2.53000000,40482455,40482455,1669248249438,False,True
30195652,6.88000000,66.09000000,40482456,40482458,1669248266805,True,True
30195653,6.87000000,117.17000000,40482459,40482464,1669248266805,True,True
30195654,6.86000000,91.44000000,40482465,40482468,1669248266805,True,True
30195655,6.87000000,56.75000000,40482469,40482470,1669248266893,True,True
30195656,6.87000000,2.46000000,40482471,40482471,1669248421426,False,True
30195657,6.87000000,2.17000000,40482472,40482472,1669248427910,False,True
30195658,6.86000000,3.18000000,40482473,40482473,1669248438888,True,True
30195659,6.85000000,91.67000000,40482474,40482474,1669248438888,True,True
30195660,6.85000000,17.23000000,40482475,40482475,1669248438925,False,True
30195661,6.85000000,5.97000000,40482476,40482476,1669248438944,False,True
30195662,6.85000000,84.30000000,40482477,40482477,1669248438964,False,True
30195663,6.86000000,30.20000000,40482478,40482478,1669248444449,False,True
30195664,6.87000000,27.41000000,40482479,40482481,1669248444449,False,True
30195665,6.85000000,32.15000000,40482482,40482484,1669248453802,True,True
30195666,6.84000000,21.77000000,40482485,40482486,1669248453802,True,True
30195667,6.87000000,8.68000000,40482487,40482488,1669248459223,False,True
30195668,6.86000000,2.43000000,40482489,40482489,1669248518065,False,True
30195669,6.86000000,1.58000000,40482490,40482490,1669248518130,False,True
30195670,6.86000000,4.67000000,40482491,40482491,1669248594150,False,True
30195671,6.85000000,15.66000000,40482492,40482492,1669248704545,True,True
30195672,6.86000000,4.67000000,40482493,40482493,1669248706400,False,True
30195673,6.86000000,19.65000000,40482494,40482495,1669248715322,False,True
30195674,6.86000000,13.99000000,40482496,40482496,1669248715444,False,True
30195675,6.86000000,24.79000000,40482497,40482498,1669248731995,False,True
30195676,6.86000000,26.42000000,40482499,40482499,1669248739345,False,True
30195677,6.86000000,20.00000000,40482500,40482502,1669248776146,False,True
30195678,6.86000000,30.00000000,40482503,40482503,1669248843945,False,True
30195679,6.86000000,5.00000000,40482504,40482504,1669248843958,False,True
30195680,6.87000000,2.92000000,40482505,40482505,1669248898895,False,True
30195681,6.87000000,2.49000000,40482506,40482506,1669248962393,False,True
30195682,6.86000000,56.22000000,40482507,40482510,1669249020714,True,True
30195683,6.86000000,5.79000000,40482511,40482511,1669249021686,False,True
30195684,6.86000000,17.20000000,40482512,40482512,1669249035104,False,True
30195685,6.86000000,11.18000000,40482513,40482513,1669249035126,False,True
30195686,6.86000000,6.81000000,40482514,40482514,1669249035501,False,True
30195687,6.87000000,25.70000000,40482515,40482517,1669249084389,False,True
30195688,6.88000000,36.19000000,40482518,40482520,1669249084389,False,True
30195689,6.89000000,225.42000000,40482521,40482525,1669249084389,False,True
30195690,6.90000000,339.00000000,40482526,40482528,1669249084389,False,True
30195691,6.91000000,62.54000000,40482529,40482530,1669249084389,False,True
30195692,6.87000000,46.70000000,40482531,40482532,1669249084531,True,True
30195693,6.90000000,40.15000000,40482533,40482533,1669249085568,True,True
30195694,6.89000000,40.15000000,40482534,40482534,1669249088388,True,True
30195695,6.90000000,1.91000000,40482535,40482535,1669249183768,False,True
30195696,6.89000000,14.53000000,40482536,40482537,1669249193029,True,True
30195697,6.89000000,18.93000000,40482538,40482539,1669249193040,True,True
30195698,6.88000000,14.63000000,40482540,40482542,1669249225845,True,True
30195699,6.88000000,43.13000000,40482543,40482544,1669249225854,True,True
30195700,6.88000000,40.63000000,40482545,40482546,1669249381386,False,True
30195701,6.87000000,4.27000000,40482547,40482547,1669249564267,True,True
30195702,6.89000000,22.78000000,40482548,40482549,1669249616685,False,True
30195703,6.89000000,2.42000000,40482550,40482550,1669249659361,False,True
30195704,6.89000000,15.38000000,40482551,40482552,1669249680482,False,True
30195705,6.89000000,4.37000000,40482553,40482554,1669249680489,False,True
30195706,6.89000000,10.97000000,40482555,40482555,1669249680551,True,True
30195707,6.88000000,5.95000000,40482556,40482556,1669249774061,False,True
30195708,6.87000000,4.99000000,40482557,40482557,1669249818050,True,True
30195709,6.87000000,16.00000000,40482558,40482560,1669249837392,True,True
30195710,6.87000000,22.03000000,40482561,40482562,1669249916202,True,True
30195711,6.86000000,13.81000000,40482563,40482563,1669249916202,True,True
30195712,6.86000000,35.84000000,40482564,40482566,1669249916205,True,True
30195713,6.87000000,14.53000000,40482567,40482567,1669249916219,True,True
30195714,6.86000000,14.53000000,40482568,40482568,1669249916219,True,True
30195715,6.85000000,7.26000000,40482569,40482569,1669249916225,True,True
30195716,6.84000000,7.38000000,40482570,40482571,1669249916225,True,True
30195717,6.85000000,14.42000000,40482572,40482572,1669249916237,True,True
30195718,6.85000000,7.49000000,40482573,40482573,1669249916248,True,True
30195719,6.86000000,10.00000000,40482574,40482574,1669249964205,False,True
30195720,6.86000000,1.53000000,40482575,40482575,1669249964655,False,True
30195721,6.84000000,38.96000000,40482576,40482576,1669249989001,True,True
30195722,6.84000000,8.00000000,40482577,40482577,1669249994344,True,True
30195723,6.85000000,2.11000000,40482578,40482578,1669250010312,False,True
30195724,6.85000000,2.33000000,40482579,40482579,1669250047745,False,True
30195725,6.85000000,10.00000000,40482580,40482580,1669250131944,False,True
30195726,6.84000000,2.89000000,40482581,40482581,1669250155027,True,True
30195727,6.84000000,3.40000000,40482582,40482582,1669250178959,True,True
30195728,6.84000000,3.44000000,40482583,40482583,1669250178978,True,True
30195729,6.84000000,3.44000000,40482584,40482584,1669250178978,True,True
30195730,6.84000000,14.66000000,40482585,40482589,1669250178978,True,True
30195731,6.84000000,39.10000000,40482590,40482591,1669250187948,True,True
30195732,6.84000000,3.44000000,40482592,40482592,1669250187999,True,True
30195733,6.84000000,3.44000000,40482593,40482593,1669250242180,True,True
30195734,6.84000000,3.39000000,40482594,40482594,1669250258155,True,True
30195735,6.83000000,23.06000000,40482595,40482598,1669250267851,True,True
30195736,6.83000000,29.59000000,40482599,40482600,1669250267860,True,True
30195737,6.84000000,3.25000000,40482601,40482601,1669250293414,False,True
30195738,6.83000000,28.52000000,40482602,40482603,1669250326496,True,True
30195739,6.83000000,2.65000000,40482604,40482604,1669250326508,True,True
30195740,6.83000000,1.72000000,40482605,40482605,1669250345926,True,True
30195741,6.83000000,12.03000000,40482606,40482612,1669250422692,True,True
30195742,6.83000000,64.48000000,40482613,40482615,1669250522566,False,True
30195743,6.83000000,14.10000000,40482616,40482617,1669250594790,True,True
30195744,6.82000000,51.70000000,40482618,40482619,1669250659307,True,True
30195745,6.82000000,120.15000000,40482620,40482624,1669250659315,True,True
30195746,6.82000000,24.19000000,40482625,40482626,1669250659337,True,True
30195747,6.82000000,6.77000000,40482627,40482627,1669250701576,True,True
30195748,6.82000000,17.31000000,40482628,40482628,1669250702762,True,True
30195749,6.82000000,17.31000000,40482629,40482629,1669250791252,True,True
30195750,6.83000000,2.14000000,40482630,40482630,1669250830926,False,True
30195751,6.83000000,5.14000000,40482631,40482631,1669250835732,False,True
30195752,6.83000000,5.15000000,40482632,40482632,1669250846340,False,True
30195753,6.82000000,17.31000000,40482633,40482633,1669250928746,True,True
30195754,6.82000000,17.31000000,40482634,40482634,1669250928774,True,True
30195755,6.82000000,4.70000000,40482635,40482635,1669250953056,True,True
30195756,6.83000000,20.49000000,40482636,40482636,1669250957682,False,True
30195757,6.83000000,43.72000000,40482637,40482637,1669251075008,False,True
30195758,6.83000000,1.79000000,40482638,40482638,1669251104001,False,True
30195759,6.83000000,19.89000000,40482639,40482639,1669251205978,False,True
30195760,6.83000000,2.67000000,40482640,40482640,1669251208417,False,True
30195761,6.82000000,1.80000000,40482641,40482641,1669251258843,True,True
30195762,6.83000000,2.44000000,40482642,40482642,1669251271388,False,True
30195763,6.83000000,3.22000000,40482643,40482643,1669251329158,False,True
30195764,6.83000000,2.79000000,40482644,40482644,1669251373780,False,True
30195765,6.83000000,2.90000000,40482645,40482645,1669251421575,False,True
30195766,6.82000000,2.17000000,40482646,40482646,1669251503573,True,True
30195767,6.82000000,18.72000000,40482647,40482647,1669251583970,True,True
30195768,6.82000000,55.96000000,40482648,40482650,1669251791113,True,True
30195769,6.82000000,78.77000000,40482651,40482652,1669251791419,False,True
30195770,6.82000000,1.07000000,40482653,40482653,1669251791428,False,True
30195771,6.81000000,51.03000000,40482654,40482655,1669251885392,False,True
30195772,6.81000000,41.49000000,40482656,40482657,1669251885399,False,True
30195773,6.81000000,29.36000000,40482658,40482658,1669251885419,True,True
30195774,6.80000000,42.80000000,40482659,40482661,1669251885419,True,True
30195775,6.80000000,22.65000000,40482662,40482663,1669251885420,True,True
30195776,6.80000000,6.88000000,40482664,40482664,1669251885432,True,True
30195777,6.79000000,8.00000000,40482665,40482665,1669251885432,True,True
30195778,6.78000000,35.96000000,40482666,40482669,1669251885432,True,True
30195779,6.78000000,50.84000000,40482670,40482673,1669251885444,True,True
30195780,6.81000000,1.70000000,40482674,40482674,1669251889202,False,True
30195781,6.80000000,2.88000000,40482675,40482675,1669251894642,False,True
30195782,6.80000000,2.94000000,40482676,40482676,1669251895490,False,True
30195783,6.80000000,7.35000000,40482677,40482677,1669251895491,False,True
30195784,6.80000000,45.58000000,40482678,40482680,1669251895497,False,True
30195785,6.80000000,2.94000000,40482681,40482681,1669251895504,False,True
30195786,6.80000000,1.76000000,40482682,40482682,1669251895512,False,True
30195787,6.80000000,4.70000000,40482683,40482683,1669251895522,False,True
30195788,6.79000000,21.83000000,40482684,40482684,1669251983133,True,True
30195789,6.80000000,1.98000000,40482685,40482686,1669252037181,False,True
30195790,6.80000000,51.00000000,40482687,40482688,1669252080878,False,True
30195791,6.81000000,15.79000000,40482689,40482689,1669252080878,False,True
30195792,6.79000000,2.41000000,40482690,40482690,1669252139966,True,True
30195793,6.80000000,1.54000000,40482691,40482691,1669252140774,False,True
30195794,6.80000000,12.99000000,40482692,40482692,1669252188897,False,True
30195795,6.80000000,17.36000000,40482693,40482693,1669252188925,True,True
30195796,6.80000000,116.70000000,40482694,40482694,1669252188935,True,True
30195797,6.79000000,17.36000000,40482695,40482695,1669252188935,True,True
30195798,6.79000000,9.02000000,40482696,40482696,1669252190992,True,True
30195799,6.81000000,3.88000000,40482697,40482697,1669252203159,False,True
30195800,6.80000000,17.36000000,40482698,40482698,1669252204200,True,True
30195801,6.80000000,42.56000000,40482699,40482699,1669252204210,True,True
30195802,6.80000000,101.83000000,40482700,40482701,1669252204245,True,True
30195803,6.79000000,42.56000000,40482702,40482704,1669252204245,True,True
30195804,6.79000000,116.86000000,40482705,40482710,1669252204333,True,True
30195805,6.79000000,1.73000000,40482711,40482711,1669252204516,True,True
30195806,6.79000000,1.73000000,40482712,40482712,1669252208328,True,True
30195807,6.80000000,39.02000000,40482713,40482714,1669252212145,False,True
30195808,6.79000000,1.73000000,40482715,40482715,1669252212175,True,True
30195809,6.80000000,116.48000000,40482716,40482720,1669252212646,False,True
30195810,6.80000000,30.57000000,40482721,40482721,1669252212651,True,True
30195811,6.79000000,17.39000000,40482722,40482722,1669252219246,True,True
30195812,6.79000000,7.74000000,40482723,40482723,1669252219260,True,True
30195813,6.80000000,67.29000000,40482724,40482726,1669252221714,False,True
30195814,6.80000000,17.36000000,40482727,40482727,1669252221736,True,True
30195815,6.80000000,77.11000000,40482728,40482729,1669252221776,True,True
30195816,6.79000000,17.36000000,40482730,40482730,1669252221776,True,True
30195817,6.79000000,57.73000000,40482731,40482736,1669252221837,True,True
30195818,6.80000000,32.07000000,40482737,40482738,1669252226435,False,True
30195819,6.80000000,17.36000000,40482739,40482739,1669252226461,True,True
30195820,6.80000000,17.36000000,40482740,40482740,1669252226533,True,True
30195821,6.80000000,44.27000000,40482741,40482741,1669252226558,True,True
30195822,6.80000000,21.39000000,40482742,40482742,1669252306215,True,True
30195823,6.80000000,36.22000000,40482743,40482746,1669252313597,True,True
30195824,6.79000000,6.91000000,40482747,40482748,1669252313597,True,True
30195825,6.80000000,15.39000000,40482749,40482749,1669252566235,False,True
30195826,6.80000000,40.96000000,40482750,40482750,1669252566245,False,True
30195827,6.80000000,101.49000000,40482751,40482754,1669252654837,False,True
30195828,6.80000000,36.50000000,40482755,40482755,1669252682742,True,True
30195829,6.80000000,29.30000000,40482756,40482756,1669252714124,True,True
30195830,6.81000000,2.80000000,40482757,40482757,1669252782680,False,True
30195831,6.81000000,35.56000000,40482758,40482760,1669252911333,False,True
30195832,6.81000000,29.36000000,40482761,40482762,1669252977744,False,True
30195833,6.81000000,83.07000000,40482763,40482765,1669253014092,False,True
30195834,6.81000000,101.96000000,40482766,40482770,1669253022990,True,True
30195835,6.80000000,138.53000000,40482771,40482776,1669253022990,True,True
30195836,6.79000000,217.89000000,40482777,40482781,1669253022990,True,True
30195837,6.78000000,118.25000000,40482782,40482785,1669253022990,True,True
30195838,6.77000000,458.98000000,40482786,40482791,1669253022990,True,True
30195839,6.76000000,98.95000000,40482792,40482799,1669253022990,True,True
30195840,6.75000000,491.55000000,40482800,40482807,1669253022990,True,True
30195841,6.74000000,147.27000000,40482808,40482816,1669253022990,True,True
30195842,6.74000000,11.86000000,40482817,40482817,1669253022990,True,True
30195843,6.73000000,2.69000000,40482818,40482818,1669253022990,True,True
30195844,6.73000000,10.21000000,40482819,40482821,1669253022990,True,True
30195845,6.73000000,10.21000000,40482822,40482824,1669253022990,True,True
30195846,6.75000000,53.52000000,40482825,40482825,1669253022996,False,True
30195847,6.75000000,0.03000000,40482826,40482826,1669253022996,False,True
30195848,6.80000000,6.32000000,40482827,40482827,1669253023023,False,True
30195849,6.78000000,3.68000000,40482828,40482828,1669253023047,False,True
30195850,6.78000000,4.67000000,40482829,40482829,1669253023072,False,True
30195851,6.78000000,3.69000000,40482830,40482830,1669253023072,False,True
30195852,6.77000000,6.32000000,40482831,40482831,1669253023080,False,True
30195853,6.77000000,6.32000000,40482832,40482832,1669253023081,False,True
30195854,6.77000000,6.32000000,40482833,40482833,1669253023081,False,True
30195855,6.77000000,6.32000000,40482834,40482834,1669253023082,False,True
30195856,6.77000000,6.32000000,40482835,40482835,1669253023082,False,True
30195857,6.77000000,4.67000000,40482836,40482836,1669253023082,False,True
30195858,6.77000000,6.32000000,40482837,40482837,1669253023083,False,True
30195859,6.77000000,5.31000000,40482838,40482838,1669253023083,False,True
30195860,6.78000000,1.01000000,40482839,40482839,1669253023083,False,True
30195861,6.78000000,1.62000000,40482840,40482840,1669253023084,False,True
30195862,6.78000000,43.43000000,40482841,40482842,1669253023151,False,True
30195863,6.79000000,70.04000000,40482843,40482843,1669253023151,False,True
30195864,6.80000000,50.62000000,40482844,40482845,1669253023151,False,True
30195865,6.80000000,17.12000000,40482846,40482846,1669253023157,True,True
30195866,6.81000000,1.72000000,40482847,40482847,1669253024861,True,True
30195867,6.82000000,3.81000000,40482848,40482848,1669253025661,False,True
30195868,6.81000000,12.84000000,40482849,40482849,1669253026702,True,True
30195869,6.80000000,3.73000000,40482850,40482850,1669253026764,True,True
30195870,6.81000000,31.52000000,40482851,40482851,1669253026803,False,True
30195871,6.82000000,1.75000000,40482852,40482852,1669253027641,False,True
30195872,6.82000000,2.93000000,40482853,40482853,1669253027644,False,True
30195873,6.82000000,2.69000000,40482854,40482854,1669253027647,False,True
30195874,6.82000000,1.53000000,40482855,40482855,1669253027648,False,True
30195875,6.82000000,4.39000000,40482856,40482857,1669253027652,False,True
30195876,6.82000000,4.69000000,40482858,40482859,1669253027655,False,True
30195877,6.82000000,1.53000000,40482860,40482860,1669253027657,False,True
30195878,6.82000000,1.53000000,40482861,40482861,1669253027672,False,True
30195879,6.80000000,3.76000000,40482862,40482862,1669253027696,True,True
30195880,6.82000000,1.61000000,40482863,40482864,1669253027898,False,True
30195881,6.82000000,71.89000000,40482865,40482867,1669253028401,False,True
30195882,6.82000000,2.05000000,40482868,40482868,1669253028701,False,True
30195883,6.81000000,17.33000000,40482869,40482869,1669253096129,True,True
30195884,6.81000000,17.33000000,40482870,40482870,1669253096157,True,True
30195885,6.81000000,33.81000000,40482871,40482872,1669253096157,True,True
30195886,6.80000000,73.70000000,40482873,40482873,1669253096157,True,True
30195887,6.81000000,1.67000000,40482874,40482874,1669253096547,True,True
30195888,6.82000000,0.48000000,40482875,40482875,1669253107174,False,True
30195889,6.82000000,1.79000000,40482876,40482876,1669253170685,False,True
30195890,6.82000000,43.48000000,40482877,40482878,1669253393678,False,True
30195891,6.82000000,43.48000000,40482879,40482881,1669253393698,False,True
30195892,6.82000000,29.34000000,40482882,40482883,1669253393708,False,True
30195893,6.82000000,14.70000000,40482884,40482884,1669253393735,True,True
30195894,6.82000000,1.56000000,40482885,40482885,1669253407381,True,True
30195895,6.83000000,2.42000000,40482886,40482886,1669253454151,False,True
30195896,6.83000000,44.28000000,40482887,40482889,1669253460175,False,True
30195897,6.83000000,100.00000000,40482890,40482890,1669253460175,False,True
30195898,6.83000000,72.78000000,40482891,40482891,1669253460404,False,True
30195899,6.83000000,158.48000000,40482892,40482898,1669253460406,False,True
30195900,6.84000000,68.91000000,40482899,40482903,1669253467261,False,True
30195901,6.85000000,11.97000000,40482904,40482904,1669253468027,True,True
30195902,6.85000000,1.97000000,40482905,40482905,1669253483119,True,True
30195903,6.86000000,23.29000000,40482906,40482907,1669253683588,False,True
30195904,6.85000000,2.91000000,40482908,40482908,1669253696591,True,True
30195905,6.86000000,0.46000000,40482909,40482909,1669253702024,False,True
30195906,6.85000000,10.33000000,40482910,40482910,1669254025225,True,True
30195907,6.85000000,93.00000000,40482911,40482914,1669254061872,True,True
30195908,6.86000000,19.30000000,40482915,40482915,1669254173151,False,True
30195909,6.86000000,53.99000000,40482916,40482918,1669254173206,False,True
30195910,6.86000000,9.99000000,40482919,40482919,1669254183100,True,True
30195911,6.86000000,108.21000000,40482920,40482925,1669254195562,True,True
30195912,6.86000000,16.16000000,40482926,40482926,1669254195652,False,True
30195913,6.86000000,36.54000000,40482927,40482927,1669254277502,False,True
30195914,6.86000000,6.21000000,40482928,40482928,1669254323010,False,True
30195915,6.87000000,1.91000000,40482929,40482929,1669254328140,False,True
30195916,6.86000000,7.78000000,40482930,40482930,1669254382152,False,True
